label,name,review
1.0,hacksaw_ridge,How this didn't win the Oscar for Best Picture I have no idea. Moonlight and La La Land over THIS? This movie was insane and hit all the keynotes. A must see. Easily best movie of the year.
1.0,hacksaw_ridge,"A great film. Gory, but for the right reasons. As a Vietnam War C.O. I applaud Mel Gibson for bringing this true story to the screen."
1.0,hacksaw_ridge,Absolutely a must see! Andrew Garfield should have won the Oscar for Best Actor and Mel Gibson should have won Best Director!
1.0,hacksaw_ridge,A film that combines both great characters and action sequences and makes them work perfectly. Also a great return for mel Gibson
1.0,hacksaw_ridge,Directed by the best.
1.0,hacksaw_ridge,Probably the best film Mel Gibson has ever made! Mind Blown! A+
1.0,hacksaw_ridge,"This is one of the best war movies I have ever seen. This is an unbelievable true story. Action packed, awesome story that really happened. my wife and I loved it."
1.0,hacksaw_ridge,Best war movie I ever seen.
1.0,hacksaw_ridge,Most brutal war movie ever. Pure gorefest!
1.0,hacksaw_ridge,"Man, this movie was fantastic!! Really depicted the war."
1.0,hacksaw_ridge,fucking american hero
0.0,hacksaw_ridge,"Hackjob. Any one who's ever seen full metal jacket will shake their head when watching this film. How most critics didn't see, or did and simply didn't care, this film as a complete an utter failed attempt to rip off that classic, is puzzling. Terrible."
1.0,hacksaw_ridge,Best movie in the world. He has faith in god that he would save one more life. Amazing!!!
1.0,hacksaw_ridge,Very impressed with the effort and quality that went into this portrayal of unquestionably one great hero and man.
1.0,hacksaw_ridge,Gripping and inspirational.
0.0,hacksaw_ridge,"A very predictable scenario.. nothing new, an insipid melodrama not even saved by the actors performance."
1.0,hacksaw_ridge,What a hero! Great film
0.0,hacksaw_ridge,"Seriously, who tf liked this piece of $h1t?"
0.0,hacksaw_ridge,"Crap. Just another sentimentalist vehicle for half ass patriotism in an era where real life heroes are most needed and of course, box office success is secured for it."
1.0,hacksaw_ridge,"Hacksaw Ridge is by far one of the best war movies I've seen. It is very graphic during the battle scenes, but it shows you just how much our men went through to protect us. Love love love this movie"
1.0,hacksaw_ridge,"stand up for what you believe, stay true with your value"
1.0,hacksaw_ridge,"Love a movie based on God, love, and a plain ol' good heart."
1.0,hacksaw_ridge,"Every character's performance is noteworthy. A touchy subject, but shows us if you believe in something you always have the strength to stand up for it"
1.0,hacksaw_ridge,One of the best movies in the past year! A TRUE STORY that will amaze you!
1.0,hacksaw_ridge,Perhaps the finest ... and ... closest to flawless ... WWII movie. Certainly Mel Gibson's finest cinematic achievement. Brutally realistic beyond description. A masterpiece not to be missed.
1.0,hacksaw_ridge,"5/5. An incredible war film that is more of an anti-war film. Hacksaw Ridge has amazing acting, writing, editing, cinematography...the works, and an immersive story that makes you feel like you are in the battle, and it is haunting."
1.0,hacksaw_ridge,One of the best war films I have ever seen to date!
1.0,hacksaw_ridge,"This movie had the best of both worlds, a great love story but also a lot of action for a military movie. The fighting scenes were extremely graphic and gory, but really added to the feeling of being in the battlefield. A great movie."
1.0,hacksaw_ridge,Amazing movie an eye opener to the history involved in war this should be one of the ppl thought about when doing history assignments
1.0,hacksaw_ridge,"Absolutely brilliant, an incredible true story and incredible adaptation. Can't fault it anywhere. A great cast, a role made for Andrew Garfield. Some very vivid and heartfelt scenes showing the bravery and courage from Doors - a true inspiration"
1.0,hacksaw_ridge,Andrew Garfield should have won an Oscar for his preformance.
1.0,hacksaw_ridge,Best war I have ever seen
