label,name,review
1.0,searchers,"John ford's best film and an american classic, perhaps the most reviewed and one of the most influential westerns of all time, the best western of all. John wayne is brilliant plus the cinematography is probably one of the best in cinema."
1.0,searchers,The greatest American western.
1.0,searchers,It made it's place in my top 5 westerns list.
1.0,searchers,"Without a doubt one of the greatest movies of all time and certainly up there as one of the best westerns of all time, if not the best western of all time. A forgotten, under-appreciated movie that just happens to be a masterpiece."
1.0,searchers,One of those great films that even those that love it are a bit ambivalent about and I think that is a very good thing. Great art should make you a bit uncomfortable.
1.0,searchers,Greatest Western of all time!!!!!
1.0,searchers,"The quintessential Western - John Wayne gives an iconic performance. I can't figure out if the movie was racist or simply depicts racism, but either way it's incredibly powerful"
1.0,searchers,"One of the best westerns ever made, unforgettable film."
1.0,searchers,The weight of a 3 religious epic jam packed into a less than 2 hour cowboy epic chronicling mainly the exploits of 2 men in a game of cat and mouse with the band of Comanche that slaughtered their family in the postbellum West.
1.0,searchers,I don't think Western genre can get any better than this.
1.0,searchers,"This one breaks the tomatometer. If you can, get a copy with Director Peter Bogdanovich's commentary. It opened my eyes to the Master's skill."
0.0,searchers,"This movie tries to create complex characters but fails with inconstancy, bad acting, and cliches. Its ""grand"" vistavision cinematography is great at first but goes nowhere. Nothing in this movie develops well. This is probably the most overrated western if not movie of all time."
1.0,searchers,THIS IS ONE HIS GREATEST MOVIES
1.0,searchers,The greatest western visually and an unbelievable story. There are people who say that john wayne wasn't a great actor but this is one that shows off his diffrent styles and personalities. this film is why john ford was why he is one of the greastest film directors of all time.
1.0,searchers,John Wayne is legend
1.0,searchers,if you ever just watch one western this is the film you have to see! it's the best western ever made.
1.0,searchers,A beautiful celluloid poem. This is the stuff dreams are made of.
1.0,searchers,"Absolutely beautiful and enthralling; a cinematic triumph. Even if you don't agree with all that you see, you cannot deny that this is a well-acted, well-directed masterpiece of a film. Everything a great film should strive to be."
1.0,searchers,"Just watched this for the first time. How did I ever exist without tis film in my life before? A lesson in craftsmanship, artistry and emotion."
1.0,searchers,"When the film starts, it feels and seems confusing and unintelligible; but when its over, The Searchers has shown the most complex and well done western story on film and seems to be inspired on a real-life western kidnapping case."
1.0,searchers,"El western de los westerns, grande Wayne, con probablemente su mejor actuacion, Ford como siempre memorable"
1.0,searchers,Best of Wayne's westerns. Just watched in HD for first time - looks ridiculously awesome.
1.0,searchers,Watch on my laptop in the backyard not a bad way to start of the Bill Skehan backyard summer series
1.0,searchers,"---THE best Western movie, EVER.....And one of the best motion pictures of all time.....Haunting and unforgettable......."
1.0,searchers,John Ford's epic tale of vegence and triumph that should be a part of any motion picture student or fan's collection.
1.0,searchers,Dark and deep with flashes of humour. Compulsive watching - hard to look away. Cinema doesn't get any better than this.
1.0,searchers,One of the best westerns ever. Complex and something totally different from the norm. Good work and brilliant acting from Wayne!
1.0,searchers,"This is one of John Wayne's greatest performances, and is the gold standard of the Western genre."
1.0,searchers,"With an epic, sweeping story, and nuanced characters that take several viewings to fully understand, The Searchers is a masterfully made film, and entertaining to watch."
1.0,searchers,An exceptional piece of American film. One of the best westerns I have seen. Johnson Wayne was fabulous and played a really great role. Such a stylish and tense movie. There is nothing like this and The Searchers is a must see
1.0,searchers,One of John Wayne's best westerns. What a loss Jefferey Hunter was.
1.0,searchers,"Featuring moments of splendour and one of John Wayne's greatest performances, The Searchers studies the disunions of American character, with its quest for justice, its lust for violence, its spirit of companionship and its search for freedom."
1.0,searchers,The Searchers is captivating and surprisingly grim at times.
1.0,searchers,"Mindblowingly complex western from John Ford. John Wayne's ""Ethan"" is one of the most fascinating ant-heroes in cinema history. Absolutely essential viewing for any film buff."
1.0,searchers,To call The Searchers a masterpiece is a understatement.
1.0,searchers,"Deep, deep and unnerving Psychological western. Watch it multiple times and it will be understood more and more."
0.0,searchers,"I can't believe that this movie is on AFI's top 100 movies of all time. It took me a week to watch this. Not entertaining at all. And I really don't know what the big deal about John Wayne is. I have yet to see a good movie that he is in. Maybe True Grit, but that's it."
1.0,searchers,John Wayne's best performance and film. Absolutely incredible.
1.0,searchers,one of the first movies that i saw with jw great movie.
1.0,searchers,"The first time I saw this, I thought it was good. The second time, I thought it was classic. A great, great film."
1.0,searchers,"When the film starts, it feels and seems confusing and unintelligible; but when its over, The Searchers has shown the most complex and well done western story on film and seems to be inspired on a real-life western kiddnaping case."
1.0,searchers,One of the greatest westerns ever put on film I loved this when I was growing up and still do.
1.0,searchers,"My favorite John Wayne film, and my favorite western."
1.0,searchers,Only four other westerns are in this hallowed ground
1.0,searchers,The greatest of all westerns.
1.0,searchers,"I've never been one to say that there is such thing as a perfect film, but this film proved to possibly be the thing that comes the closest to it."
1.0,searchers,"A maior obra-prima do faroeste. A cena final, que alÃ (C)m de ser esteticamente perfeita, usa a porta se fechando (em contrapartida da cena inicial que Ã (C) a porta se abrindo) como o principal recurso visual para retratar a vida de Ethan."
1.0,searchers,One of the best movies of all time
1.0,searchers,Now this is what a western is at i's very best. A fantastic movie.
1.0,searchers,"Brilliant, greatest wholly American western of all time. Not much more to be said, it's perfect."
1.0,searchers,This day in my classic cinema course has ended. And what a way to end it!
1.0,searchers,what can be said that hasn't already been said...the greatest Western director period..
1.0,searchers,"Layered, morally complex and gorgeous--one of the best Westerns ever made, by far."
1.0,searchers,"A true piece of art. Its beautiful direction, score and performances makes this one of the most influential and important films in the western genre."
1.0,searchers,My pick for the greatest western ever made. This film is routinely alluded to visually by contemporary directors and not just in contemporary westerns.
1.0,searchers,John Wayne..My favorite actor of all time.
1.0,searchers,The masterpiece American western. This ranks up there with Leone's epics and some of Howard Hawkes' films
1.0,searchers,"Direction, screenplay, staging, cinematography, soundtrack and John Wayne's finest role. What can you say...A masterpiece that will still be a masterpiece in 100 years."
1.0,searchers,"The Searchers is arguably the greatest American film ever made. Despite the somewhat inaccurate portrayal of Native Americans, the realistic depiction of the difficulties of frontier life, the depth of the story, and John Wayne remarkable performance make this my all time favourite Western."
1.0,searchers,"One of the great westerns of all time. Majestic direction by John Ford, with one of John Wayne's best performances. Think the Duke can't act? Watch this movie!"
1.0,searchers,"Vengeance in its obsessive, destructive form, that's what John Ford's masterpiece is all about, and what Ford's mis-en-scene expresses so eloquently, inimitably. With perhaps one of the greatest final shots in all of cinema."
1.0,searchers,Both Ford and Wayne at the top of their game.
1.0,searchers,"A film that demands multiple viewings with Wayne at his finest as conflicted Ethan Edwards and the poetic prose of Ford's master hands evident throughout, especially when placing Edwards violent past and consequential present against the gorgeous backdrop of Monument Valley."
1.0,searchers,The best John Wayne movie that there is!
1.0,searchers,One of the best Westerns ever.
1.0,searchers,my #1 favorite western of all time.
1.0,searchers,"#1 contender, at least in my book, as the most beautiful western ever made."
1.0,searchers,I contend that even to this day nobody could capture the grandeur and majesty of the North American landscape like John Ford.
1.0,searchers,"AFI calls this the greatest Western ever made, and I have no call to argue. For grandeur, iconography, and a story that covers all the bases, there's nothing to top it."
1.0,searchers,My favourite film of all time. Duke's greatest role. Love that opening and closing shot.
1.0,searchers,The Best Western of All Time.
1.0,searchers,"Widely considered as one of the greatest Westerns of all time, this sprawling epic about a missing child pitting cowboy against indian, is also one of John Wayne's strongest efforts."
1.0,searchers,"First ever John Wayne film for me. Not let down at all. Superb storyline, stunning visuals, dark humour, violence, romance, every emotion you can go through, Wayne's performance is bleak hard and uncompromising and it is a superb one. A great, great film."
1.0,searchers,"One of the best westerns ever made. A gritty story with great depth, and acting to match."
1.0,searchers,"Filled with symbolism and thematic issues that transcend genre, The Searchers quite simply made me reconsider an entire genre of films I once found irrelevant. Its influence is far-reaching."
1.0,searchers,A magnificent western.
1.0,searchers,John Wayne's character inhabits the old west and we are on the ride!
1.0,searchers,A masterpiece of astounding beauty and depth.
1.0,searchers,Classic. Wayne's deepest performance.
1.0,searchers,Classic. Wayne's deepest performance.
1.0,searchers,"Ford's masterpiece and John Wayne's finest hour, The Searchers is the essential western. Filled with drama, comedy and horror, and shot in beautiful Vistavision."
1.0,searchers,The ultimate John Wayne film.
1.0,searchers,John Wayne gives his best performance in John Ford's masterpiece Western.
1.0,searchers,One of the greatest Westerns ever with a great performance from the Duke. Full review later.
1.0,searchers,One of the greatest Westerns ever with a great performance from the Duke. Full review later.
1.0,searchers,"Beautiful. Looks to be simple first time through, but in actuality a delicately crafted subtle masterpiece. Some of John Wayne's very best for sure."
1.0,searchers,"Not only is it the greatest western ever made, it is THE greatest film ever made."
1.0,searchers,"The ""Gone With The Wind"" of Westerns; The Searchers' constant expansion and steady explosive growth is a pitch-perfect EX of how powerful the genre can be."
1.0,searchers,John Wayne was so good in this that he deserved an Oscar for it.
1.0,searchers,Choose The Searchers as a starting place for a personal odyssey through Westerns and you'd be hard pressed to find one that surpasses it in grandeur for its visuals and density for its length.
1.0,searchers,A great and extremely influential western with an iconic performance by Wayne!
1.0,searchers,Probably the greatest western ever.
1.0,searchers,GOOD JOHN WAYNE MOVIE!
1.0,searchers,"Esse Ã (C), na minha opiniÃ£o, o melhor filme e a melhor atuaÃ§Ã£o da carreira de John Wayne."
1.0,searchers,"Probably the best western I have ever seen. This almost makes True Grit look like a joke, and I gave it 5 stars. John Wayne has got to be one of the manliest men to have ever lived. Beautifully shot, entertaining, and just a great film."
1.0,searchers,"One of the greatest westerns ever made is also one of the most multi-layered with its messages of racism, bigotry, and the cruelties of the dying western frontier. This is arguably John Wayne's finest performance. A must see for Cinephiles!!!"
0.0,searchers,To dislike this genre of film is apparently tabooed but I have to say I found the portrayal of Native Americans/Indians in this film nothing short of offensive and I saw John wayne as the very definition of racist.. But seeing as the movie was made during that time.
1.0,searchers,"While I tend to stray away from John Wayne, ill give him the satisfaction of having an amazing movie in The Searchers"
1.0,searchers,One of my favorite films of all time.
1.0,searchers,Better every time I see it
1.0,searchers,"30 Day Movie Challenge - Day 7 - Movie that reminds you of an event - Again, I can't think of anything, so I'll just take this opportunity to point out that I watched ""The Searchers"" for the umpteenth time last night and it's as good as ever."
1.0,searchers,A true classic with the Duke!
1.0,searchers,One of the greatest movies you will ever see.
1.0,searchers,the best western i've seen and i HATE westerns
1.0,searchers,Wayne at his best in a role he didn't often play: the controversial anti-hero. All kinds of great themes and characters at a time when America was in the midst of reconciling its prejudices with its virtues.
1.0,searchers,Como resgatar uma civil sem vilanizar demais os Indios. As qualidades do filme nunca se esgotam.
1.0,searchers,"After a long-over due rewatch, I appreciate the brilliance of John Ford's masterpiece more than ever. 4 stars? What was I thinking?"
1.0,searchers,The best Western of all time and one of the best films of all time.
0.0,searchers,"Evil men portrayed as heroes. This film is abominable in its ideology, performances and horrid day-for-night shooting style. Not to mention the fact that the stiff, pot-bellied Wayne is an absolute chore to watch for two whole hours."
1.0,searchers,"Though a film from 1956, The Searchers remains one of the darkest films about human nature I have ever seen. It's dark tone is balanced with its themes of family life and merry gatherings, and in doing so provides both the perfect combination of entertainment and poetic storytelling."
1.0,searchers,They just don't make Westerns like this anymore.
1.0,searchers,My favourite western (probably). A grim story and the cinematography is brilliant and has been immitated in many films since.
1.0,searchers,"Not only is this one the greatest westerns ever made but it is also the greatest movies of all time, a film of vibrant simplicity yet hold deep characterization. John Ford has created a landmark classic that will help influnced the likes of David Lean and George Lucas."
1.0,searchers,Well 'that'll be the day' I EVER consider another John Wayne movie better than this one...
1.0,searchers,John Ford's best (color) film. David Lean listed this film as an influence on Lawrence of Arabia and its certainly obvious because its the most beautifully shot Western film ever made and John Wayne gives one of his best performances.
1.0,searchers,"i highly recommend repeat viewings for this one, it gets better each time"
1.0,searchers,"John ford's epilogue of the western movies, A finest performance by john wayne in the best ford/wayne film of all that they made together. A western as never seen before and after."
1.0,searchers,One of John Wayne's finest works
1.0,searchers,Greatest western of all-time and the Duke's best performance ever
1.0,searchers,"The Duke's finest hour and one of the greatest westerns ever made. Wayne says something about america's drive, fanaticism and ultimate sentimentality with amazing economy. great"
1.0,searchers,John Ford and John Wayne made many of movies together but none compare to the dark haunting tale of The Searchers.
1.0,searchers,"Visually one of the most beautiful and overwhelming films in history. A gem of a movie, among the best westerns ever made, by the man whose name was John Ford and that made westerns. John Wayne's talents and charm here are more present than ever."
1.0,searchers,"Visually one of the most beautiful and overwhelming films in history. A gem of a movie, among the best westerns ever made, by the man whose name was John Ford and that made westerns. John Wayne's talents and charm here are more present than ever."
1.0,searchers,John Rayne kick tail on Indian in this one...
1.0,searchers,"Picturesque epic direction from John Ford and a strong, emotionally charged lead from John Wayne. Entertaining and ultimately perfect. 100/100"
1.0,searchers,Outstanding western. Highly recommended.
1.0,searchers,I can see why some people consider this the best western ever
1.0,searchers,How lovely american nature is...
1.0,searchers,I hate westerns but really pretty much every movie borrows from the searchers wide shot.John Ford was a master at his craft and he created a masterpiece.
1.0,searchers,"Maybe the best Western ever made, with Wayne giving a performance of a lifetime with the vengance driven character of Ethan. John Ford's use of Monument Valley has never been better and it is like viewing a painting by a master at work."
1.0,searchers,"This film has huge scope and the cinematography is amazing. John Ford and John Wayne made many great films and this might be the pinnacle. Everything you love about westerns is represented in ""The Searchers""."
1.0,searchers,"""Ein Film wie ein doppeltes Leuchten. AuÃ?en Hollywood-ErzÃ¤hlkino, dahinter Verzweiflung und Qual in einer Schrift der Dunkelheit."" (Harry Tomicek) SchÃ¶ner kann ich es auch nicht sagen ..."
1.0,searchers,"Probably one of the greatest films ever made, the best out of the John Ford/John Wayne combo. The backbone of basically almost every classic ever made including Lawrence of Arabia. As far as performances for ""The Duke"", this is probably his best performance."
1.0,searchers,Very brilliant Western.
1.0,searchers,The best Western John Ford and John Wayne ever made.
1.0,searchers,"It regarded as the greatest western of all time, and you know what? It Is!!!!"
1.0,searchers,"For me Waynes best movie,it has it's serious side and it's humourous side perfectly balanced and the final scene as Debbie comes home was a credit to the director.Waynes tribute to a freind as the film closes was genius and made this the cult movie it deserves to be."
1.0,searchers,John Wayne at his best
1.0,searchers,John Wayne..My favorite actor of all time.
1.0,searchers,The Duke rides again!!OH Yeah!!
1.0,searchers,Probably the best Western I've ever seen. John Ford and John Wayne's best - and that's saying a lot.
1.0,searchers,"A Classic John Ford Movie, great scenery, and a great performance from Wayne. Some great gags in it too. Great stuff, watch it, you will not be disapointed!"
1.0,searchers,"One of my top 5 westerns, excellent story and good casting. Wayne at his best and well supporting with usual friends, Ward Bond, Harr Carey Jr, etc. You can never beat Monument Valley for a back drop."
0.0,searchers,John Wayne is the only actor I hate more than Adam Sandler and I really hate Sandler.
1.0,searchers,"""Let's go home Debbie"", the greatest western of all time. The inspriation for countless of classics from Lawrence Of Arabia to Star Wars. The ""Duke"" John Waynes, best performance as the eternal outisder, verging on villian. A complex western masterpeice."
1.0,searchers,This film is more beautiful than you'd expect
1.0,searchers,The greatest western ever made. Nuff said.
1.0,searchers,"My 2nd favorite Western and a truely genre defining film. Featuring what I consider to be John Wayne's best performance of his career, I really love the film. A bit dated, but come on, it's 50 years old."
1.0,searchers,This is an epic film and story. The story is good and the script outstanding. John Ford made some of the greatest westerns of all time and here he managed to make one of the greatest films of all time!
1.0,searchers,"#1 contender, at least in my book, as the most beautiful western ever made."
1.0,searchers,John Ford & Wayne at their BEST!
1.0,searchers,Klassiker:) En forrykende film av John Ford og John Wayne
1.0,searchers,The best directed movie of all time.
1.0,searchers,Classic John Wayne. One of my favorites.
1.0,searchers,Probably the utmost John Wayne/John Ford collaboration in which all others are measured. The ultimate western drama. Beautiful scenery and memorable performances all-around. You cannot consider yourself a movie buff without seeing this one!
1.0,searchers,one of the best John Wayne movies ever!
1.0,searchers,"My first western, still one of the best I saw."
1.0,searchers,Opet gledo nakon sto godina. Neprocjenjivo!
0.0,searchers,"This movie was very boring and unappealing. The only thing that I like about it is the ending, it's prety nice. 2.5/10"
1.0,searchers,John Ford's masterpiece and John Wayne's finest performance.
1.0,searchers,"Not what I was expecting, but I don't mean that in a bad way. Just an amazing mixture of tragedy and humor. Wayne and Ford are on their A game."
1.0,searchers,The Duke at his rugged best!! One of the best Ford-Wayne collaborations!!
1.0,searchers,My bestest John Wayne western.
1.0,searchers,A different role for John Wayne but he carried it great.
1.0,searchers,John Wayne at his best!
1.0,searchers,"2nd best western ever. Chew on it, Rohan!!!"
1.0,searchers,I was stunned the first time that I saw this movie. It was a real departure from other things that I had seen Wayne do and I found it emotionally gripping. I think this is some of his best work.
1.0,searchers,The greatest western of all time!!
1.0,searchers,"I always associated Western films as something with Clint Eastwood and a showdown at the end. However, this film opened up my eyes and is by far the best Western I've seen ever."
1.0,searchers,Thee best non-Italian western.
1.0,searchers,One of the greatest Westerns/Film ever made!
1.0,searchers,Love it cry every tim I see it.
1.0,searchers,An iconic CLASSIC in every sense of the word. Anyone who says that John Wayne was not a great actor should watch this.
1.0,searchers,Iconic Hollywood western my words will do no justice to.
1.0,searchers,I can't watch this movie enough. It's brutal and heart-wrenching.
1.0,searchers,"Look a little deeper, and you'll find extraordinary subtext, making this film so much more than a Cowboys vs. Indians shootout."
1.0,searchers,As far as i am concerned the best western ever. Good story and great cinematography.
1.0,searchers,Add a review (optional)...
1.0,searchers,A classic John Wayne film. Could possibly be his darkest role.
1.0,searchers,Brilliant movie! Beautifully shot with great performance by John Wayne.
1.0,searchers,The best western ever made... there will be no arguments.
1.0,searchers,"In my opinion, the best work of both John Wayne and John Ford. The scenery alone makes it worth watching. John Wayne's most powerful role; how the Duke was not even nominated for Best Actor baffles me."
1.0,searchers,"That'll be the day when anyone is justified in criticising The Duke! This is not only a great western (and in my mind the best western ever made), but it's also one of the greatest movies ever made. The colour and expanse of Monument Valley surely influenced Kubrick when he made 2001."
1.0,searchers,this is a film that was filmed when films were films.
1.0,searchers,A true Wayne classic; some say his best work!!
1.0,searchers,Cast of characters are very good actors. It is a social commentary as well as a western
1.0,searchers,"His greatest role, and one of the greatest Westerns of all time."
1.0,searchers,"My favorite western, and my favorite John Wayne movie"
1.0,searchers,"A truly fantastic tale with some very difficult issues, but super scenery. Great performances from John Wayne and Vera Miles (Natalie Wood's role was very minor)."
1.0,searchers,Outstanding movie John Wayne is my family favorite actor
1.0,searchers,"Best western I've seen, with John Ford's direction at its best. If you're a John Wayne fan, be prepared for the darkest, best performance of his career. Young Jeffrey Hunter and Natalie Wood, who both died young, are terrific. And what's a John Wayne/John Ford movie without Ward Bond?"
1.0,searchers,I love how John Wayne just walks off into the sunset after 5 years of chasing after his niece. I suspect that he was going to take a nap.
1.0,searchers,"Beautiful. A seemingly simple story that is actually pretty complex and tinged with sadness, regret and, of course, redemption. The greatest Western ever made and my favorite John Wayne movie. The end always get me."
1.0,searchers,All i want is a rockin chair!
1.0,searchers,"One of the great Westerns of all time. If you want a great taste of the John Ford/John Wayne Westerns, do a trilogy of ""Stagecoach"", ""She Wore a Yellow Ribbon"", and ""The Searchers."""
1.0,searchers,The ultimate film. Period. Western or otherwise. Nuff said?
1.0,searchers,Probably my favorite western of all time.
1.0,searchers,My personal favorite John Wayne film.
1.0,searchers,Really dark portrayal of the American West. I really liked John Wayne in this film.
1.0,searchers,Le western des westerns de J. Ford. (La prisoniere du desert en francais)
1.0,searchers,"spectacular filmaking,"
1.0,searchers,An American masterpiece.
1.0,searchers,Best western ever made!!!
1.0,searchers,the darker side of john wayne great film
1.0,searchers,This movie is amazing! I loved it! <3
1.0,searchers,one of greatest movies
1.0,searchers,"This is as good as movies get. Film school brats, take note."
1.0,searchers,"Easily one of Wayne's best roles in terms of acting. A great tale of the fine line between revenge and justice, obsession and determination."
1.0,searchers,"The first time I saw this movie, I didn't understand the hype. I waited a year and went back to it and discovered all the nuances in the film and the subtleties. This is a complex film. There are a couple moments that seem dated but this film is extraordinary. Ford is a treasure."
1.0,searchers,"John Wayne's best performance and both his and John Ford's best movie, which is saying a lot (The Grapes of Wrath, Stagecoach, Red River, The Longest Day, etc.)"
1.0,searchers,"Quite possibly the most perfect western ever made, this has not only great cinematography, but a psychological depth which sets it apart from the genre. Possibly John Wayne's finest hour, definitely director John Ford's finest"
0.0,searchers,the most expensive boring movie ever
1.0,searchers,"One of, if not THE, best western of all time...The Duke is downright scary...."
1.0,searchers,only one of john wayne's 2 best films ever
1.0,searchers,"Look a little deeper, and you'll find extraordinary subtext, making this film so much more than a Cowboys vs. Indians shootout."
1.0,searchers,A prime example of why John Wayne was totally underestimated as an actor
1.0,searchers,"""That'll be the day."""
1.0,searchers,"This film is a flat out masterpiece.Wayne gives his best performance ever.Ford's greatest film that shows all his themes that he had been showing since his first masterpiece ""The Informer""."
1.0,searchers,One of john wayne's most defining performances and a performance from jeffery hunter that is overlooked by many
0.0,searchers,"Great story and Ford is a brilliant director, but again it lacks that certain magic I look for in a film."
1.0,searchers,one of the greatest westerns ever & john Waynes best film.
1.0,searchers,Amongst one of the best westerns ever made.
1.0,searchers,John Ford at his best
1.0,searchers,John Ford and John Wayne at the peak of their powers is nothing less than superb. This is my favorite Wayne/Ford collaboration.
1.0,searchers,John Wayne's best acting in the greatest Western of all time.
1.0,searchers,"Arguably the best John Wayne movie ever, and probably the best western ever (sorry Clint)."
1.0,searchers,"Greatest western ever made. A lot of people would disagree with me, but I think it is."
1.0,searchers,"Man, this looked really really good on Blu-Ray! What a great film still."
0.0,selma,dull. not worth your time. when are we going to get a good movie about the civil rights fight?
0.0,selma,Got about halfway through and lost interest. I was so bored.
1.0,selma,Inspiring story filled with incredible dramatic performances
1.0,selma,"Yeah, a pretty incredible and compelling look at one of America's ugly sides."
1.0,selma,Careful and thoughtful.
1.0,selma,WARNING YOU HAVE GOT TO WATCH THE END OF THE CREDITS THROUGHOUT THIS MOVIE AS SOMETHING HAPPENES AT THE END OF THE CREDITS THROUGHOUT THIS MOVIE........
1.0,selma,had a factual information in the movie was based on a true story. and i recommend it to anyone trying to learn about the civil rights movement
0.0,selma,could have been good but falls way short.
1.0,selma,I think this is a film no one can say no to when they watch it.
1.0,selma,"Excellent movie that is interesting, well made and from what I understand sticks very close to the facts. Well done."
1.0,selma,A timely reminder on the importance in standing firm together on equality
1.0,selma,This was hard to watch.
1.0,selma,"I watched this twice, very well done, well written, well acted! Amazing original song!"
1.0,selma,Selma is an excellent depiction that includes all the surrounding circumstances surrounding the revolutionary event. Very well acted. I recommend it!
1.0,selma,Touching and encouraging.
1.0,selma,"The movie itself is magnificent. However, the musical score is so powerful and riveting it touches your soul while watching this undeniably best movie regarding MLK."
1.0,selma,"I was originally planning not to vote this year with the attitude of ""no one deserves my vote.""However, this film made me realize that at one time in this country, certain people did not have the right to vote. I voted to honor their struggle to obtain the right to vote.#rockthevote"
1.0,selma,"This movie was phenomenal. It brought me to tears throughout the movie, almost balling a couple. Very moving. I definitely recommend it."
1.0,selma,Nice compressed narrative.
1.0,selma,Civil rights movement in Selma Alabama 1965
1.0,selma,"Such an inspiring and powerful look at Ava DuVernay's immense direction and what David Oyelowo was able to do as Martin Luther King, Jr."
1.0,selma,Wow. Must see. Incredible that anyone could ever been so completely ignorant to someone because of the color of skin.
1.0,selma,"5 out of 5 brilliant film about Martin Luther King Jr, top notch performances from everyone involved, sad thing tho about how all the the political topics the film speaks about are still incredibly relevant now"
1.0,selma,Well-done on all fronts.
1.0,selma,Selma did a great job handling the emotional aspect of Dr. Martin Luther King Jr. While being relevant in today's society.
1.0,selma,The acting was flawless! Hats off! A must see..hands down!
1.0,selma,"David Oyelowo is definitely robbed of his Oscar nomination for playing Martin Luther King, Jr. with steely conviction in this chest-thumping rousing chronicle of the events that lead to the Bloody Sunday of the titular city."
1.0,selma,David Oyelowo should have been nominated and he should have won best actor for his amazing performance.
1.0,selma,"An extremely powerful, emotional and vital masterpiece that will go down in history as one of the most important post-modern films to-date."
0.0,selma,another hate the white man movie
1.0,selma,Love periods movie. It's like you were there.
1.0,selma,This really is one of the best movies ever made. If this story doesn't wake you up and make you question the GOP then God help you.
1.0,selma,Well written and developed. Emotional
1.0,selma,I really enjoyed this movie.
1.0,selma,Powerful performance!
1.0,selma,"Amazingly well acted, cast, and directed, and perfectly paced, Selma is one of the best films I have seen in quite some time. If you have not already had the opportunity to view this film for yourself, do so soon."
1.0,selma,I waited to see this movie until MLK birthday which is today!! Good movie
1.0,selma,"One of the year's best films. Enthralling from beginning to end. Considering that the speeches delivered in the film are fictional, the writing is top notch."
1.0,selma,A great film that reminds us of the terrible place that our country came from and warns us about what could happen in the future if we are not careful.
1.0,selma,DuVernay's direction is absolutely superb and even a year later it is still shocking that she was snubbed at the Oscars.
