label,name,review
1.0,pinocchio_1940,"This is my fav Disney classic. It's dark at times, but it teaches us that if you do the right thing and listen to our conscience or our Jiminy Cricket, then eventually you'll be rewarded for being good"
1.0,pinocchio_1940,Pinocchio transcends its animation medium in more ways than one; it becomes a metaphor of the human condition. One of Walt Disney's definitive achievements.
1.0,pinocchio_1940,Who doesn't like this movie?
1.0,pinocchio_1940,"Pinocchio is a well-crafted movie, that will please adults and childs, with its charming characters and with its delightful and creative story."
1.0,pinocchio_1940,"Pinocchio is a well-crafted movie, that will please adults and childs, with its charming characters and with its delightful and creative story."
1.0,pinocchio_1940,A classic that should be watched by all families.
1.0,pinocchio_1940,Such a great masterpiece. The movie is well drawn and full of that good ol Disney Magic!
1.0,pinocchio_1940,This movie is perfect
1.0,pinocchio_1940,"Um dos grandes filmes dos estúdios Disney, Pinóquio, além da força emocional que carrega, ainda surpreende por tratar de alguns assuntos mais pesados."
1.0,pinocchio_1940,"Perhaps the greatest animated film of all time, Pinocchio surpassed Snow White on a technical level, with a story that's just as engaging and affecting."
1.0,pinocchio_1940,most memorable movie ever
1.0,pinocchio_1940,"A remarkably genuine and spectacular animated film, which was filmed beautifully and written fascinatingly, thanks to it's cast and crew, that have now added another film to Walt Disney's filmography."
1.0,pinocchio_1940,OMG so good I would see it a million more times.
1.0,pinocchio_1940,Still great to watch!
1.0,pinocchio_1940,When You Wish Upon A Star.
1.0,pinocchio_1940,Probably Disney's greatest film.
1.0,pinocchio_1940,who doesn't love the story of the classics such as Pinocchio
1.0,pinocchio_1940,"This was one of the firt masterpieces of Disney, its really entertaining and original. Pinocchio is an obliged proposal for fans of animation. 10/10"
1.0,pinocchio_1940,"Disney's animated classic is beautifully rendered and full of clever surprises; the score is also wonderful, including the Oscar-winning ""When You Wish Upon a Star."""
1.0,pinocchio_1940,One of my favorite Disney and movie classics next to The Wizard Of Oz.:)
1.0,pinocchio_1940,"The only arguable thing that I can say about this movie is that becomes CREEPY at certain points, but I can't really say if that's a bad thing or a good thing... what I'm sure about, though, is that this film truly deserves the title of ""Masterpiece"" :D"
1.0,pinocchio_1940,Still breathtaking from start to finish
1.0,pinocchio_1940,"Best animation movie classic of all time. I'm glad Walt disney made this movie and by hand, great movie. Terrible when they remake the movie, they can't make it like this. Awesome!!'"
1.0,pinocchio_1940,A film that encourages you to be a better person. It's hard to argue with perfection
1.0,pinocchio_1940,Talk about a dark classic tale. I love it! :)
1.0,pinocchio_1940,its a great movie about what a child could actually go through and the love of a child its just a great movie back then and gets better when i get older
1.0,pinocchio_1940,"From the classic cannon that is Disney, comes one of the greatest tales of its time. Great visuals, excellent story telling, wonderful animation, and an everlasting, cautionary message for both children and adults, Pinocchio is certainly a film that is not to be missed."
1.0,pinocchio_1940,Favorite Disney movie ever made.
1.0,pinocchio_1940,"Después de muchos años, ahora veo que la historia es más tétrica y aterradora que cuando era niño, temas como la trata de personas y la explotación infantil camuflada en una película para niños."
1.0,pinocchio_1940,"Pinnochio is emotionally captivating, intriguing and a flat out great film for all ages, although it's dark and ominous nature may frighten younger audiences."
1.0,pinocchio_1940,A compelling tale of right and wrong while taking the animation medium to new heights.
1.0,pinocchio_1940,"To be honest, I'm more of a person who leans towards having favorite Disney movies from the Disney Renaissance era. But if I made a list for favorite Disney movies before 1989, this is definitely #1."
1.0,pinocchio_1940,Best Disney Film of All Time! And cutest Cat!
1.0,pinocchio_1940,My favorite animated movie
1.0,pinocchio_1940,This may be the best of Disney's early classics.
1.0,pinocchio_1940,Great movie I actually played Pinocchio in a play
1.0,pinocchio_1940,Reviews for Walt Disney Animated Studios. #2
1.0,pinocchio_1940,Definitely one of Disney's most ambitious animated features.
1.0,pinocchio_1940,One of the great films from the era of Walt Disney himself!
1.0,pinocchio_1940,This was the first VHS we had. I probably watched this hundreds of times when I was a kid. After re-watching this I'd have to say that this has the best animation of all the Disney classics. Great.
0.0,pinocchio_1940,"Very unrealistic and childish. I expected more action, blood and guts from a Disney movie. -5,000,000/10 banish to hell."
1.0,pinocchio_1940,+ The crown jewel masterpiece of Disney animated magic- probably not best for youngsters
1.0,pinocchio_1940,"Pinocchio's charm is undeniable; it's dark, very funny in an almost adult way, and Cliff Edwards' Jiminy is a great character. The best Disney film from the 40's, definitely."
1.0,pinocchio_1940,"Richly drawn with memorable characters and beautiful songs, Pinocchio is an early Disney classic, embodying everything you'd expect from a Disney cartoon. It's hard to think of a sweeter film, combined with humour and some genuinely distrubing moments; Pinocchio is an ageless treat."
1.0,pinocchio_1940,only one word for this Perfect
1.0,pinocchio_1940,It's as dark and twisted as many early Disney animated feature-films. But Pinocchio is a dazzlingly animated classic that audiences of all ages are familiar with.
1.0,pinocchio_1940,great moral to the story
1.0,pinocchio_1940,"The first Disney film I ever saw in theaters and a great one at that. The animation is great, the dark moments are great!"
1.0,pinocchio_1940,First Animated film I've ever watched :)
1.0,pinocchio_1940,"Another true classic from Disney. It's everything an animated film should be, heartfelt, charming with outstanding voices and iconic songs."
1.0,pinocchio_1940,"Pinocchio is Disney at its best, enough said!"
1.0,pinocchio_1940,"Full of charm and colour, a head above most animations."
1.0,pinocchio_1940,"Arguably the greatest Disney movie. It's bright, dark, funny, scary, entertaining, rousing and most importantly, heartfelt and magical."
1.0,pinocchio_1940,"Hands down, Disney's greatest creation."
0.0,pinocchio_1940,Pinocchio always made me cry!
1.0,pinocchio_1940,"Great movie! But the pleasure island scene was creepy, man especially where Lampwick turned into a donkey! ((Shivers)) it's enough to make you have a shiver down your spine! Jiminy Cricket was a great character he's my favorite!"
1.0,pinocchio_1940,The best of all the Disney animations.
1.0,pinocchio_1940,Another instant classic! Disney took a giant step up from the first feature film! This is Disney's BEST film of All Time and the BEST Animated film of All time!
1.0,pinocchio_1940,this will always be my favorite cartoon movie in my childhood
1.0,pinocchio_1940,"Wonderful and a spectacle to watch. Pinocchio to me is Disney's greatest film of all time for how well it tells its story, the brilliance of the characters, and how well it plays out the emotions of the film. Pinocchio in every way is a masterpiece from Disney, animation, and film itself."
1.0,pinocchio_1940,"Beautifully animated, great characters, unforgettable moments (even if some of them are frighting to this day), and overall heartwarming story! This is the classic example of a good Disney movie!"
1.0,pinocchio_1940,The scariest and most exhilerating Disney film. True Magic.
1.0,pinocchio_1940,"A beautiful, heart-warming animated classic."
1.0,pinocchio_1940,"An inspiring, heart-warming and promising film about a star and a wish, and as Walt Disney once said 'All our dreams can come true, if we have the courage to pursue them'."
1.0,pinocchio_1940,My favorite Disney Movie
1.0,pinocchio_1940,i totally knew lia was a bad thing!but also good in some cases !:D
1.0,pinocchio_1940,This is officially one of the most fucked up movies I've ever seen. I love it.
1.0,pinocchio_1940,One of the best animated films Disney ever made!
1.0,pinocchio_1940,"Great rendition of an awesome story, captivating and mesmerising storytelling and music"
1.0,pinocchio_1940,Pinocchio is one of the best Disney cartoons and has memorable characters and scenes.
1.0,pinocchio_1940,"Another spectacular film supervised by W.D. Film-score, voicing, script/story-boarding, pacing, direction, animation; it's all here to perfection! Filled with songs that have become vocal standards, use this movie as a fable - discuss it with children."
1.0,pinocchio_1940,"Pinocchio manages to scare and surprise, yet still maintains it's important message and morals."
1.0,pinocchio_1940,its disney can only give a great rating!!!
1.0,pinocchio_1940,"This movie has amazing characters and music, especially with my favorite song, ""When You Wish Upon a Star."""
0.0,pinocchio_1940,All the Disney movies are sad... I don't like them.
1.0,pinocchio_1940,"Ambitious, adventurous, and sometimes frightening, Pinocchio arguably represents the pinnacle of Disney's collected works it's beautifully crafted and emotionally resonant."
0.0,pinocchio_1940,i've never liked this damn movie
1.0,pinocchio_1940,for everyone who`s ever wish upon a star for a smart boy
1.0,pinocchio_1940,"After The Lion King, Pinocchio is my favorite Disney film. I have a strong nostalgic connection to this film, and the beautiful animation, soundtrack, and voice acting make this a classic!"
1.0,pinocchio_1940,A true classic. One of the best. Truly has stood the test of time.
1.0,pinocchio_1940,I fell in love with this movie as a child back in the early 1960's. What more can be said about this film that hasn't already been said. Classic Disney animation at it's best. They really don't make them like this anymore.
1.0,pinocchio_1940,"Disney at its best, a timeless treasure!"
1.0,pinocchio_1940,I missed this one when I was a kid and I never saw it on a big screen but I liked it a lot on Blu-ray.
1.0,pinocchio_1940,"Unforgettably emotional and tremendously magical, Pinocchio is the story of family, identity and morals that all can seek meaning from. It also just happens to to be adventurous and dynamic family viewing, that leaves its mark on a few genre's as well as the audience's hearts."
1.0,pinocchio_1940,A cute diamond film in the world of cartoon movies...
1.0,pinocchio_1940,"beyond its visuals and lovable characters, it's one of those disney movies that take a bold step to ask the big questions."
1.0,pinocchio_1940,A magical treasure that is one of the most beautiful animated films ever
1.0,pinocchio_1940,I love all Disney movies :)
1.0,pinocchio_1940,"My personal favorite of the first ""golden age"" of Disney animation (1937-1941). The painted backgrounds themselves are a work of art not to mention the incredible detail of the character animation."
1.0,pinocchio_1940,succeeds in every area while also adding some powerful messages and parallels of childhood
1.0,pinocchio_1940,my kids love this movie and to be honest i like it too.
1.0,pinocchio_1940,gone are the times when you can really watch a animated movie that warms the heart and soul like this disney classic. Love the musical score!
1.0,pinocchio_1940,An absolutely fantastic movie even without the nostalgia affect
1.0,pinocchio_1940,"I had nightmares about Monstro for years, which shows just what kind of impact this movie had. It was a complete joy from beginning to end that I will never forget."
1.0,pinocchio_1940,"Pure love for this film! Magical, wonderful,exciting, thrilling. This is the film that breaks boundaries!"
1.0,pinocchio_1940,good movie i guess your lesson in this movie is dont lie butwe are living pinocchios at times when we have to
1.0,pinocchio_1940,Love this movie! Its so original
1.0,pinocchio_1940,I remembered this classic when I was a child and it still warms my heart to this day. I love the story and oddly enough I thought the little kitty was the most loved character in the film.
1.0,pinocchio_1940,A film about childhood innocence and what it means to love unconditionally.
1.0,pinocchio_1940,"Pinocchio is one of Walt Disney's greatest classic and one of the greatest animated films of all time. The memory of this film lives on with all those who enjoy classic Disney animation. This is such a great and classic film, and is one of the most beautiful works of art ever in animation."
1.0,pinocchio_1940,"This is among the best that Disney has to offer. Everything is memorable including the characters, animation, and story. It also has a great moral with it."
1.0,pinocchio_1940,Just plan amazing! This is when Disney knew how to make films.
1.0,pinocchio_1940,One of the greats. They don't make 'em like this any more.
1.0,pinocchio_1940,I absolutely adore this movie so much! It is still my favorite Disney movie to this day and is just an amazing piece of storytelling through animation. Absolutely love it. :)
0.0,pinocchio_1940,always gave me the creeps...
1.0,pinocchio_1940,The best disney movie of all time. It contains so many special moments.
1.0,pinocchio_1940,"love this movie,it's apart of the little girl in me."
0.0,pinocchio_1940,As a little kid I did not like this movie because I thought it was boring
1.0,pinocchio_1940,"Wow, can I confess how emotional I got in this movie? Perfect storytelling that is unrivalled even today. PERFECTION."
1.0,pinocchio_1940,"It was a great Disney masterpiece. It had dazzling animation, unforgettable characters, memorable music, a great story and thrilling adventure. It is a great Disney movie for young and old alike."
1.0,pinocchio_1940,I didn't do itnose growsok I lied
1.0,pinocchio_1940,"This movie is a classic and reminds me of the first time I saw it, as a child. If I could give this movie more than 5 stars, I would. It is the best animated movie of all time if not one of the best movies of all time. It is so perfect!"
1.0,pinocchio_1940,i love cause i just do
1.0,pinocchio_1940,this movie was very creative in trying to teach people to do right
1.0,pinocchio_1940,I learned so many things think this movie...
1.0,pinocchio_1940,yes i liked it a classic
1.0,pinocchio_1940,Watching this everyday... Have dealt with my share of pinocchio's in this world... I'll take this version every time!
1.0,pinocchio_1940,One of the most amazingly well-told Disney films ever produced. You can tell that Walt really loved this film by the detail he put into it.
1.0,pinocchio_1940,I want to get this movie!!! I love Pinocchio
1.0,pinocchio_1940,"Another great Disney gem. The moral of the story is to not lie, or else you'll turn into a donkey or eaten by a whale :)"
1.0,pinocchio_1940,The first Walt Disney motion picture that taught the world to wish upon a star.
1.0,pinocchio_1940,even 62 years later it is still impressive........
1.0,pinocchio_1940,"Very modern looking for its time. Unlike other films, this does not look dated. Aside from the technical aspects which are superb, the story, characters, concepts and conflicts are all well balanced, well thought out and beautifully crafted."
1.0,pinocchio_1940,one of many classics that i wish would be seen by more of today's children. teaches so many lesson's and keeps your imagination and dreams alive.
1.0,pinocchio_1940,Gotta love that Cricket!
1.0,pinocchio_1940,A wonderful Disney classic with wonderful animation & as with most of the Disney classics a moral lesson as well
1.0,pinocchio_1940,"The single greatest Disney story to ever be told. Arguably the most influential film of all-time, Pinocchio has everything you could ever ask: a great adventure, comedy, tragedy, beautiful music, amazing voice acting, and a deep story that can appeal to anyone."
1.0,pinocchio_1940,don't liebest scene: his nose starts growing
1.0,pinocchio_1940,good movie watched this a few times
1.0,pinocchio_1940,Classic one of Disney's best movies
1.0,pinocchio_1940,"Dark without trying, AMAZING art. Truly fantastic."
1.0,pinocchio_1940,"This is Walt's ""Mary Poppins"" of his animated films. Great story, characters, settings, the list goes on."
1.0,pinocchio_1940,"sad when gepetto is hunting pinnochio, monstro is bad news."
1.0,pinocchio_1940,Just wonderful and another landmark in animation from Disney.
1.0,pinocchio_1940,A timeless classic and one of my favorites from Disney.
1.0,pinocchio_1940,One of the most amazing Disney movies ever! :)
1.0,pinocchio_1940,"Obviously, a classic cannot be undone nor remade."
0.0,pinocchio_1940,This movie has always bothered me. Probably the donkey scenes with the little boys shipped off with no hope of escape. Horrible message for kids; not to mention beer-drinking pool players.
1.0,pinocchio_1940,Greatest animated/Disney movie ever!
0.0,pinocchio_1940,this is the gayest weirdest movie ever
1.0,pinocchio_1940,A true Disney classic! One of my favorites when I was a kid!!!
1.0,pinocchio_1940,"Can't argue with this movie having a 100%. It was one of the defining movies of my childhood, and I like it even more now. A true Disney classic worth treasuring forever."
1.0,pinocchio_1940,"You'll love it, no matter what your age is."
1.0,pinocchio_1940,"This is the single most artistically perfect animated film ever made. It is completely untouchable. It's Disney's triumph and masterpiece, and it certainly deserves more attention than it seems to get."
1.0,pinocchio_1940,you'd have to be stupid to not love this classic Disney film... or mad
1.0,pinocchio_1940,My favorite Disney film ever made.
1.0,pinocchio_1940,"One of the first, if not the first, Disney movie released to VHS. Classic and charming."
1.0,pinocchio_1940,You can never go wrong witha Disney classic such as this. Never.
1.0,pinocchio_1940,The epitome of Disney.
1.0,pinocchio_1940,Perfect. No other word to describe it. It's the first movie I remember seeing and it still resonates with me to this day.
1.0,pinocchio_1940,I loved this movie as a child! Disney Classic!!!
0.0,pinocchio_1940,i want to see this movie
1.0,pinocchio_1940,I see this movie a lot of times
1.0,pinocchio_1940,"I watched it like 10,000 of time when I was a kid."
1.0,pinocchio_1940,Absolute classic. How could anybody not like this?
1.0,pinocchio_1940,don't liebest scene: his nose starts growing
1.0,pinocchio_1940,100% WICKED!.. CLASSIQUE!.. MUST-SEE!.. AWESOME!..
1.0,pinocchio_1940,"i love this story because it teaches kids life lessons about how you should always tell the truth and never lie about anything because that isnt what life is about, and the sooner kids learn that lesson the better"
1.0,pinocchio_1940,"Even to this day, it speaks high volumes with it's Biblical message, especially the notable ""jackass"" part of it (hilarious). Undeniable classic."
1.0,pinocchio_1940,"Stunningly animated and emotionally profound, Pinocchio is hopeful, audacious, and occasionally scary, possibly signifying the highpoint of the Disney's canon."
1.0,pinocchio_1940,"The charm, humor and loving care with which it treats its inanimate characters puts it in a class by itself."
1.0,pinocchio_1940,So well-made :) Words can't describe it.
1.0,pinocchio_1940,Favorite movie ever.
1.0,pinocchio_1940,good movie watched this a few times
1.0,pinocchio_1940,"I mean it's a classic, I feel obligated to give it a perfect rating!"
0.0,pinocchio_1940,"weirdest disney movie ever...no, no, no."
0.0,pinocchio_1940,I've never liked this movie. It scared me as a kid :)
1.0,pinocchio_1940,An excellent Disney animated classic that taught people that dreams can come true when you wish upon a star and a total oscar winner indeed.
1.0,pinocchio_1940,"It brings new meaning in our creations, and what life we bring in them. I would call this a Must-See"
1.0,pinocchio_1940,Childhood classic. It is hard to rate these old Disney movies that are animated because I grew up watching these films everyday!
1.0,pinocchio_1940,Masterpiece. Disney's greatest movie.
1.0,pinocchio_1940,"This is one of the best films by Disney, that manages to put everything you want into a 90 minute movie. A must-see for anyone who loves a good film."
1.0,pinocchio_1940,"Prepare to be inspired with one of the world's most beloved family classics of all time from the ""master of animated entertainment""."
1.0,pinocchio_1940,my personal favorite of Disney it is masterfully drawn a true work of art.
1.0,pinocchio_1940,"One of disneys finest moments. Totally magical, exciting and funny even now."
1.0,pinocchio_1940,"My grandfather showed me this when I was young, and we watched it every day we hung out. Pinnochio is not only the definiotion of hand drawn animation, it is possibly the greatest animated movie ever made. Walt Disneys masterpiece, shame on whoever didn't enjoy this."
1.0,pinocchio_1940,"A film, I believe, ahead of its time. In that era, fathers did not feel like they could express love for fear of being viewed as weak. However, this didn't stop Pinocchio's dad - and for that I give this film 5 stars."
1.0,pinocchio_1940,classic disney........
1.0,pinocchio_1940,"One of the greatest Disney films ever made. It also has one of the greatest movie songs in it, When You Wish Upon a Star. Great story, animation, and voice acting. Plus, Walt Disney was here to make it."
1.0,pinocchio_1940,"Childhood memories, right here. Love!"
1.0,pinocchio_1940,Pinocchio is one of the greatest Disney's 2D animation ever made even though it's not my favorite Disney's cartoon.:)
1.0,pinocchio_1940,Probably the most watched Disney movie of my childhood.
1.0,pinocchio_1940,"It's suspenseful, creepy, and heartwarming making for my second favorite Disney movie behind The Lion King."
1.0,pinocchio_1940,not one of the perfect six but a classic masterpiece still
1.0,pinocchio_1940,A true classic about the destructive nature of sin on an innocent mind. Walt Disney revolutionized animation and story-telling with this amazing movie
1.0,pinocchio_1940,I lost the count of how many times I watched this film when I was a kid.. hahaha.. very good!
1.0,pinocchio_1940,Pinocchio is still relevant to me because I'm still learning to be a good boy and Jiminy Cricket is a model friend (who taught me to never snitch).
1.0,pinocchio_1940,old fashioned? Yep? Great? You bet!!
1.0,pinocchio_1940,an excellent movie showing the determination of a puppet wanting to become a real boy
1.0,pinocchio_1940,"Arguably the finest Disney animated feature-film to date -- Pinnochio is stunningly animated, adventurous, and surprisingly dark at times."
1.0,pinocchio_1940,"<3 I loved this movie.In the words of jiminy Cricket! ""Let your conscience be your guide!"""
1.0,pinocchio_1940,The best Disney film and the greatest animated film ever made. Every animated feature could learn a thing from this masterpiece.
1.0,pinocchio_1940,"A Masterpiece, Pinocchio displays Disney's finest animation, filled with details and that stills impressive to this day. Tecnichally marvellous Pinocchio also survives as an emotional end beautiful fairy tale, a true masterpiece in storytelling."
1.0,pinocchio_1940,"The debut of Jiminy Cricket -- Pinocchio is the spectacle of Disney animation that cleverly looks into disobedience in the darkest, yet funniest way."
1.0,pinocchio_1940,"É, provavelmente, o filme mais marcante e com a mensagem mais forte da Walt Disney. O maior épico de sempre..."
1.0,pinocchio_1940,"Vibrantly colorful, but often frightening, Pinocchio's perspective of ""misbehaving"" is a bit dark, but the film altogether is tender hearted."
1.0,pinocchio_1940,"Vibrantly colorful and often frightening, Pinocchio arguably validated modern animation."
1.0,pinocchio_1940,"Wonderfully animated and often thrilling, Pinocchio is arguably Disney's finest animated classic."
1.0,pinocchio_1940,succeeds in every area while also adding some powerful messages and parallels of childhood
1.0,pinocchio_1940,"One Of The Best Disney Movies , The Second Masterpiece"
1.0,pinocchio_1940,"Probably the scariest animated film I saw as a kid, and is still a classic masterpiece for ALL ages....."
1.0,pinocchio_1940,"This movie is a classic and reminds me of the first time I saw it, as a child. If I could give this movie more than 5 stars, I would. It is the best animated movie of all time if not one of the best movies of all time. It is so perfect!"
1.0,pinocchio_1940,Great movie and one of the best when it comes to animation. :)
1.0,pinocchio_1940,"This movie is walt at his most magical. The lighting and shading techniques, as well as the flawless animation, is captivating especially for 1940."
0.0,pinocchio_1940,"I like it , but it shouldnt been number one on disneys top 50"
1.0,pinocchio_1940,PINOCCHIOOOOOOOOOOOOOOOOOO! Love this one. Truly one of my favorites. Plus it was my favorite dark ride to work at Disneyland... Good times.
1.0,pinocchio_1940,"""PINOCCHIO""Quite Simple, it's of the greatest movie ever made (including Live-Action) Even after 1000 years, humans will have proud on it. Because it got No STINGS!! Watch it and then you believe. WALT DISNEY's Master Piece"
1.0,pinocchio_1940,this movie actually brought me back to my childhood once again. What an amazing feature from disney. I think this is my favorite one ever.
1.0,pinocchio_1940,Superb animation and clearly one of the best Disney ever made. In my opinion this is the masterpiece of Disney.
1.0,pinocchio_1940,Disney's best movie. It's also really creepy and scary.
1.0,pinocchio_1940,"This is, without a doubt, the greatest animated film ever made."
1.0,pinocchio_1940,"I actually can't seem to find any flaws in this film, It's personally one of my favourites by Walt."
1.0,pinocchio_1940,It's literally the perfect animation film. It's an embarrassment of riches with each unforgettable scene surpassed by the next scene. Timeless and completely magical. Even now i get a vicarious thrill from pleasure island.
1.0,pinocchio_1940,"I love this movie,because it shows how telling a lie can get you into big trouble"
1.0,pinocchio_1940,"Pure brilliance. I have nothing to add to the homages and adulation this masterpiece has deservedly received. In 2010, at the age of 70, Pinocchio still has the capability to surprise, amuse and educate. Perfect in-flight entertainment."
1.0,pinocchio_1940,This movie is epic. It's a must-see for anyone who hasn't seen it.
1.0,pinocchio_1940,"My favourite early Disney movie! I love the story, which most people know by now even if they haven't seen the movie. It's old, but I still would recommend kids to see this movie, it has universal themes."
1.0,pinocchio_1940,Jiminy Cricket had a great touch of showing us a classic Disney film. One of the best of its time.
1.0,pinocchio_1940,"Fantastic voice acting, beautiful picture and a terrifying whale to boot, Pinocchio is a gem to behold"
1.0,pinocchio_1940,"When you wish upon a star, it makes no differnce who you are, anything your heart desires will come to you..."
1.0,pinocchio_1940,"A masterpiece. Without a doubt, my favorite Disney movie."
1.0,pinocchio_1940,a great movie. I watch it again 2010 summer. It's surprising how fast animation is compared to films made in the 1940's. It is also a great tale of a wooden boy who wants to be the real boy
0.0,pinocchio_1940,i do not like this movie
1.0,pinocchio_1940,"if you listen to Jiminy cricket, you would be a better person..."
1.0,pinocchio_1940,"Watch this recently with my houseful of little boys and they were engaged, enthralled, transfixed. They picked up on the message too, ""You have to listen to the cricket inside of you or you will become a jackass."""
1.0,pinocchio_1940,"Another great Disney gem. The moral of the story is to not lie, or else you'll turn into a donkey or eaten by a whale :)"
1.0,pinocchio_1940,"Surprisingly dark at some points, which makes it all the more memorable."
1.0,pinocchio_1940,"can,t beat the old school classices"
1.0,pinocchio_1940,"One day I'm gonna buy two terrapins and name-wise, It's a toss up between Cleo & Figaro and Simon & Garfunkel."
1.0,pinocchio_1940,"This is the movie that made me wish upon a star. It's heartwarming from beginning to end, with characters who you just cannot resist. One of Walt Disney's best."
1.0,pinocchio_1940,"Funny, sweet, action-packed, scary, heartwarming, the adjectives for this movie go on and on.  This is one brilliant animated film. One you have to see before you die.  ""A boy who won't be good, might just as well be made of wood."""
1.0,pinocchio_1940,Wow no matter how old I get i still I love this timeless classic that makes me feel at home my favorite Disney movie!
1.0,pinocchio_1940,"Pre WW2 Disney that's timeless. I watched this movie at least 500 times as a kid. Great characters, especially Jimminy Cricket. Tons of memorable scenes. Very original premise."
0.0,pinocchio_1940,One of many Disney films I hate.
1.0,pinocchio_1940,Awesome tale!! Definitely one of Disney's greatest...and a huge classic.
0.0,pinocchio_1940,If This Is The Original? It Was Great . If a Remake ? SUCKS But Have Not Seen This Version
1.0,pinocchio_1940,Possibly the most beautiful Disney movie of all! It's got heart and wonder. Most of all it has a timeless moral lesson that is not just for the young ones but for everyone. Simply put if you have not seen this movie then you deserve to be turned into a donkey!
0.0,pinocchio_1940,I just did not find it to be good (just me though).
0.0,pinocchio_1940,I preferred the live-action adaptations of this movie when I was a kid.
1.0,pinocchio_1940,One of my favorites used to scare me when I was little.
1.0,pinocchio_1940,"one for all ages - there are a lot of adults who haven't seen this movie! Had they done so, this world would be a nicer & safer place in which to live!"
1.0,pinocchio_1940,"Awesome music, great animation, and a cherishable movie. I recommend this to anyone, even the adults."
1.0,pinocchio_1940,a loveable disney film
1.0,pinocchio_1940,My honest opinion is that this is the single greatest animated feature of all time. This is about as perfect as movies get. Absolutely timeless.
1.0,pinocchio_1940,"Disney's masterpiece and childhood favorite. I love the characters, I love the story and of course, the animation. It's timeless."
1.0,pinocchio_1940,its pinocchio but a cleaner and a better picture version :)
1.0,pinocchio_1940,"I love this film as much as I did when I was five. A true work of artistry, a non-linear story, the greatest characters, and some terrifying moments, this is the Disney film that reaches heights the others don't."
1.0,pinocchio_1940,A classic none the less! One of the big names that started it for Disney!
0.0,pinocchio_1940,I hated this one as a kid. Having seen it again in the last couple of years...I still hate it.
1.0,pinocchio_1940,A lovable adventure!
1.0,pinocchio_1940,"Just as magical and wonderful as its predecessor, Snow White and the Seven Dwarfs. An all-around outstanding film."
1.0,pinocchio_1940,This is my favorite old school Disney movie of all time... classic
0.0,pinocchio_1940,I'm beginning to review all the old Disney films right now. That means from the 30s to the 60s. This is the worst animated film ever. I can't belive it has 100%! I don't hate Disney but this is not the best. 7%
0.0,pinocchio_1940,"I hated Pinocchio as a kid, and I still hate him now. I never found anything about this story appealing, and I have always found Jiminy Cricket annoying"
1.0,pinocchio_1940,"Amazing. 70 years old and I still laugh out loud. The movie, not me."
1.0,pinocchio_1940,One of The best Disney films of all time!
1.0,pinocchio_1940,A wonderful Disney classic with wonderful animation & as with most of the Disney classics a moral lesson as well
1.0,pinocchio_1940,One of the best Disney movies ever made it could easily be the best Disney movie in some peoples eyes but I will just say one of the best as there are many others I like.
1.0,pinocchio_1940,"the greatest animation classics ever. fun, adventurous, and lots of interesting character."
1.0,pinocchio_1940,I had forgotten just how good Pinocchio is... Possibly the best Disney film ever made.
1.0,pinocchio_1940,"plz, don't lie to me"
1.0,pinocchio_1940,Favourite feature cartoon. The masterpiece to rate all followers
1.0,pinocchio_1940,"Pinoccho is a cinematic wonder, this movies art,lighting, script, story, and music are spectacular"
0.0,pinocchio_1940,Dumme dumme trædreng!
1.0,pinocchio_1940,Always let your conscience be your guide.
