label,name,review
1.0,big,"Incredibly sweet, heartfelt and filled with warmth. True credit goes to Tom Hanks as his performance is full of innocence and heart, for me it is one of Tom Hank's fine performances. I challenge you not to shed at least one tear by the end. 80's classic at it's best, what would you wish for?..."
1.0,big,Tom Hanks is absolutely fantastic in this movie! just loved every second! plus the piano scene never gets old - pure awesomeness! :D
1.0,big,watching again....why cant entertainment nail all the tones like this does....blissful masterpiece
1.0,big,5 stars for Tom Hanks.
1.0,big,an 80s classic. Tom Hanks' childish antics and moral innocence of his character are fun to watch.
1.0,big,One of my favorite movie
1.0,big,Classic hilarious movie!!! A
1.0,big,a true classic movie five stars
1.0,big,Tom's best comedic performance
1.0,big,Good movie! This is why Tom Hanks is the best actor around.
1.0,big,Great Movie! Classic.
1.0,big,"Tom Hanks' performance is outstanding, the story is perfected with the longer than usual movie time."
1.0,big,I love Tom Hanks in this movie. He is so innocent.
1.0,big,Just watched this again recently on tv - one of Tom Hanks best performances.
1.0,big,By the way ill never grew up 2!
1.0,big,I'll take stunted mental growth over a boring adult life any day.
1.0,big,One of my all time favorites.
1.0,big,"Funny and very heart warming movie I for one loved this film it was an amazing movie.Tom Hanks is probably one of my favourite actors, I found it really funny when he accidentally swore on TV. LOL"
1.0,big,I have loved this movie since I was a child...
1.0,big,One of my favorite movies. Tom Hanks is hilarious in this.
1.0,big,A classic. Beautiful family film.
0.0,big,gay i hate you TOM BITCH !!3
1.0,big,"Tom Hanks shines as Josh Baskin, a boy who becomes a grown-up much too quickly, forcing him into an age limbo that is both hilarious and heartwarming. Big is a rare coming-of-age film that says a lot more about growing up than meets the eye."
1.0,big,one of my all time faves i only have like 15 faves
1.0,big,Still good after the years and multiple viewings.
1.0,big,One of my favorite...
1.0,big,OMG I LOVE THIS MOVIE!!!!!!!!!!!!!
1.0,big,awesome storyyyyyyyyyyyyyyyy <3
1.0,big,i went and played on the big piano thats in this film surperb film
1.0,big,I love this movie. Penny Marshall did such a great job of directing it. I think it is cool how he is able to go from 12 to 30 by making a wish at a carnival. He has an awesome apartment. I've always wanted a drink machine in my bedroom. Lol.
1.0,big,I fall deeply in love with Tom Hanks in this movie. =)
1.0,big,Another Great Tom Hanks Flick!!! That I STILL watch from time and time again! And this is the move I fell in love with Elizabeth Perkins.... B:^)
1.0,big,"""Big"" is a classic, and rightfully so. Always hilarious and often poignant. This is one of those movies that gets better as you get older."
1.0,big,"If you haven't seen this, I'm pretty sure you're not American!"
1.0,big,Love love love tom hanks!
1.0,big,classic Tom Hanks--one of the best of his young career
1.0,big,It just goes to show that a youthful mind is what an adult needs. Brilliant film.
1.0,big,"A timeless classic, simple as that."
1.0,big,LOVED THIS MOVIE! So glad movies such as this one are still around for my kids to watch!
1.0,big,"I love Tom Hanks, and he is superb in this movie."
1.0,big,My favorite movie of all time.... just touched my heart with the pure enjoyment that Josh puts out as a 13 year old in an adult body.
1.0,big,"Tom Hank's breakout film ""Big"" contains a great plot about a kid who wakes up as himself as a man. Funny/memorable moments, good acting, & decent drama makes ""Big"" a must watch for the family or friends. One of the best films of the 1980s!"
1.0,big,You'd have to be made of stone not to like this fun movie. Hanks' first pairing with director Penny Marshall.
1.0,big,Charming movie with quite a few laughs.
1.0,big,this one is still a big hit
1.0,big,Tom Hanks is awesome.. I grew up watching this movie..
1.0,big,"Excellent movie. Very funny, very sweet, very well acted by Tom Hanks. Classic."
1.0,big,"growing up, this was one of my all time favorites. tom hanks does an awesome job acting like a kid, and its a fun movie to watch."
1.0,big,one of my fav childhood's movie
1.0,big,"One of the most refreshingly poignant films of all time, BIG displays the kind of unabashed exuberance conspicuously absent in whatever constitutes kids' movies these days, and Tom Hanks shines in one of his earliest roles."
0.0,big,too many connotativeelements to believe or allow your children view
1.0,big,Best movie ever!!!!This is the best movie I have ever seen in my whole life. Tom hanks became my favorite actor because of this movie!
1.0,big,Amazing movie and Tom hanks is so funny and incredible in acting as a 13-year old kid . It's one of his best movies
1.0,big,"I love this movie. It makes you feel good inside, one of my favorite Tom Hanks movies."
1.0,big,One of the best fantasy movies ever and of the 80's
1.0,big,The movie where I fell in love with Tom Hanks. Decades later this movie still makes me feel warm and squishy.
1.0,big,"A classic film. Tom Hanks is perfectly casted as the man with a little boy's heart. Everything about this film is genius, and it's definately a film to remember."
0.0,big,This movie has a lot of curse words. Not a movie for children. Must have seen the television version.
1.0,big,April 9th 2011May 5th-6th 2012
0.0,big,"'Sokay, Hank's decent."
1.0,big,Loved it! Hope it wont be in 3D.
1.0,big,i love this movie it's one of my favorites
1.0,big,"One of my all time favorite... this 1988 flick, watched it again and enjoyed it thoroughly once more. I enjoyed his work when I was a teenager and until today I can see ""The Terminal"" or ""Forest Gump"" once again.. anyday."
1.0,big,I love this one and need to buy it!!!
1.0,big,I love Tom Hanks in this movie. He makes everyone want to be a kid again!
1.0,big,A hell of a lot dirtier than I remember.
1.0,big,As if we wouldn't have tons of movies to love Tom Hanks for!! Definitely a favorite
1.0,big,A true Tom Hanks blockbuster and a must see for everyone at any age.
1.0,big,tom hanks is handsome:)
1.0,big,I remeber this when I was a youngin'
1.0,big,one of tom hanks best comedys
1.0,big,Just fab................................
1.0,big,one of my all time favorite movies
1.0,big,"I want to be bigbest scene: alone in the city at night, listening to all kind of noise from the hotel room's window"
1.0,big,Funny! Must see movie
1.0,big,An 1980's Classic Comedy Starring Tom Hanks
1.0,big,THIS IS OFFICIALLY ONE OF MY ALL TIME FAVORITE FILMS OF ALL TIME........THAT'S TWO TOM HANKS FILMS IN A ROW THAT I HAVE PROCLAIMED BEING ONE OF MY ALL TIME FAVORITE FILMS (THE OTHER BEING FORREST GUMP)
1.0,big,Great fun and light hearted laughs
1.0,big,Tom Hanks' finest performance.
1.0,big,This movie is what got me into Tom Hanks when I was like 6! I love this movie
1.0,big,"Charming, sweet and hilarious, Big shows Tom Hanks as a true actor and shows a strong script"
1.0,big,"I want to be bigbest scene: alone in the city at night, listening to all kind of noise from the hotel room's window"
1.0,big,A childhood favorite.
1.0,big,its a greta movie watch it all the time
1.0,big,Tom Hanks hits his stride and earns the rare Oscar nod for a comedic performance in the process.
1.0,big,Is it even possible not to love this movie?
1.0,big,Unas de mis favoritas cuando chico!! :-)
1.0,big,"great movie. Tom Hanks is great, with so many memorable lines. ""Ok but I get to be on top"""
1.0,big,"Big is an incredibly charming and imaginative tale about living in the moment domineered by Tom Hanks masterful acting and all the retro charm of the 1980s. That being said, it has yet to become outdated."
1.0,big,This Is ANOTHER great Tom Hanks movie. Grade-A+
1.0,big,"Loved it. my new favorite. :) along with Tom hanks in The Burbs.. I dunno what happened to me, but I fully enjoy these comedy dramas or dark comedies.."
1.0,big,"Classic 80s movie. Took me a while to finally sit down and watch it. The film is absolutely brilliant about conveying themes about what it really means to keep one's childish wonder into adulthood, and why maturation is a gradual process. Tom Hanks gives one of the best performances of his career."
1.0,big,"One of my favorite movies as a kid, and it still on my top list. Tom Hanks character in this movie is genuine and simple. A light hearted movie, that's probably why I like it so much."
1.0,big,"I loved this movie back in the day, and I still love it. Everyone should see this movie at least once in their life."
1.0,big,"Love it, always have. It's another classic with Tom Hanks in it, Hanks really dives into his role of a boy trapped in a man's body, & having a really fun time. It's a great family film to watch, i love it, & always will."
1.0,big,"all i have to say is i make movie myself, and this was a great movie"
1.0,big,tom hanks is incredible and hillariously brilliant in this ultimate fanstasy comedy for the ages! A+
1.0,big,If he had just wished to be taller this movie never would have been made.
1.0,big,"Classic movie! The ending is a little sad now that I'm an adult, but man no wonder Tom Hanks is such a great actor. He really makes you believe he is a 13 year old in a man's body! Great movie :)"
1.0,big,"When I truly fell in love! Grown up Josh Baskin, my dream man!"
1.0,big,Another long time since I've seen it . Know it was good .
1.0,big,Nailed it! No need for hokey special effects - just go with the premise and let the actors tell the story.
1.0,big,This movie is still mystifying to me even now and I love it!
1.0,big,One of my favorite movies. Comedy at its best. Original and interesting story. Lot's of laughter. Great actor play - not only by Tom Hanks. Why they don't make movies anymore like this?
1.0,big,"Classic. Great characters,great feeling."
1.0,big,You'd have to be made of stone not to like this fun movie. Hanks' first pairing with director Penny Marshall.
1.0,big,Um dos filmes que marcaram a minha infância.
1.0,big,Perfection: in the form of 80s Tom Hanks and Penny Marshall.
1.0,big,"Just saw Tom Hank's Big on We 55 :D i love the movie, I haven't seen this movie in years! ^^"
0.0,big,Hanks makes BIG balles up
1.0,big,Good old fashion Tom Hanks movies!
1.0,big,who dosnt love big. if u dont top yourself
1.0,big,"Passando no Telecine Cult. Amo esse filme! Lembro que foi uma das primeiras coisas que vi na FAO Schwarz, em New York e fiquei super emocionada. Best movie, me faz sentir crianÃ§a de novo! :D"
1.0,big,Top 10 all time greats.
1.0,big,Tom Hanks did a great job. This movie did everything right with its premise.
1.0,big,High concept plotting done to perfection.
1.0,big,"A old-time favorite. It's funny, enjoyable and smart with another great comedic performance from Tom Hanks. Elizabeth Perkins is charming."
1.0,big,Dosent get much better than this.
1.0,big,"This movie could not have been improved on in any possible way. All of the actors involved put in a top-notch performance. The acting is so believable and authentic, it's a tearjerker to watch."
1.0,big,"I love this movie so much. It's adorable and funny, just what I like in a comedy!"
1.0,big,Love love love this movie!
1.0,big,Classic!!! One of Tom Hanks' best films!
0.0,big,"As a kid i always thought what a waste of time:-no-one died,no big explosions,no monsters,just complete bullshit."
1.0,big,One of my favorite movies as a kid. Still amazing to this day. So fun to watch!
1.0,big,LOVE THIS MOVIE A CHILDHOOD FAV
1.0,big,How could you not like a movie like this? Its just awesome 'nuff said.
1.0,big,creative and magical
1.0,big,One of my all time fav
1.0,big,"laughed my ass out, one of the best flicks ive seen... = )"
1.0,big,"A timeless classic.  So many classic moments, from the giant piano, to the Zoltar machine to Elisabeth Perkins in a bra moment !!  It's a brilliant family movie that is a must for any movie lover to watch, and then watch again!"
1.0,big,i watched this many times as a kid... by far one of my fav's
1.0,big,love this one my fav.
1.0,big,Probably my favorite of Tom Hank's early work. He does such a phenomenal job. The direction is perfect from Penny Marshall. The story is very very good. Please I implore you to see this!
1.0,big,I live watching this movie. it alsway makes me think od playing as a kid and takes me back to beinf a tomboy!
1.0,big,"An always fantastic perfrormance by the legendary Tom Hanks. This movie has one of the greatest plots for a comedy, hence the high rating."
1.0,big,"Great movie, enjoyable and funny, I've seen it few times and every time I watch it like it's the first time. Tom Hanks great."
1.0,big,tom is easily the best actor of the decade
1.0,big,Tom Hanks plays a young boy who wishes to be Big and wakes up 30.
1.0,big,This is a fantastic movie and #10 on my fav movies of all time. It had funny moments to and I loved
1.0,big,One of my favorite movies ever.
1.0,big,This movie will never get old or stale.1 of Tom Hanks best
1.0,big,fav tom hanks movie of all time
1.0,harry_potter_and_the_goblet_of_fire,"Super, magical film!!!"
1.0,harry_potter_and_the_goblet_of_fire,I LOVED THIS MOVIE SO MUCH> YOU JUST KEAP FALLING IN LOVE WITH THE CHARECTERS> AND TRHE MOVIE IT SELF WAS VERY ENTERTAING> HIGHLY RECOMEND IT>
1.0,harry_potter_and_the_goblet_of_fire,"My personal favorite out of the Octilogy. I think the CGI is great, the acting is top-notch, the story is amazing, and the action is well done. For me, it gets a perfect 5 stars/100%"
1.0,harry_potter_and_the_goblet_of_fire,Harry Potter and the Goblet of Fire is a visually stunning movie with incredible characters!
1.0,harry_potter_and_the_goblet_of_fire,I have seen all 8 harry potter movies and this one is my favorite. Of course they are all good but I find that this one has a nicer story.
1.0,harry_potter_and_the_goblet_of_fire,ALWAYS THE BEST MOVIE
1.0,harry_potter_and_the_goblet_of_fire,The strongest out of all of them. A brilliant story and new characters. An incredible and memorable ending. Lots of action and it all gets dark and you feel the change. Incredible movie.
1.0,harry_potter_and_the_goblet_of_fire,Didyouputyournameinthegobletoffire?!?!
1.0,harry_potter_and_the_goblet_of_fire,"It is exciting, it is sad, and it is magical. It shows yet again another memorable moments of the Harry Potter series. It goes down a bit darker from The Prisoner of Azkaban, as it's vibe is more spooky and grim. But this Harry Potter has to be in my Top 3, it is that good."
1.0,harry_potter_and_the_goblet_of_fire,An amazing addition to the franchise that has now become a family classic and must see. It involves many of the beloved moments and characters from the movies. It involves an even further step into the darker places of the wizarding world. If you love Potter this is a film for you
1.0,harry_potter_and_the_goblet_of_fire,To my mind the best HP film of the lot!
1.0,harry_potter_and_the_goblet_of_fire,Second Favorite Book 3rd favorite movie Why in the name of Merlin is Harry's and Ron's hair longer as they never were in the books
0.0,harry_potter_and_the_goblet_of_fire,harry potter 4 was the only harry potter movie I hated
1.0,harry_potter_and_the_goblet_of_fire,I really enjoyed this one especially first look at voldermort
1.0,harry_potter_and_the_goblet_of_fire,An AMAZING movie with a brilliant history!
1.0,harry_potter_and_the_goblet_of_fire,it was fly good to watch but... you can't (I don't think anyways) watch it on this app
1.0,harry_potter_and_the_goblet_of_fire,its gd but not as gd as the books
1.0,harry_potter_and_the_goblet_of_fire,Harry Potter and the year no one got haircuts.
1.0,harry_potter_and_the_goblet_of_fire,Azkaban and Globet are the best Potter films.
1.0,harry_potter_and_the_goblet_of_fire,one of the best fun lots of imagination
1.0,harry_potter_and_the_goblet_of_fire,this film is so good with the Triwizard ternament all the great actors they put into this film wow!!
1.0,harry_potter_and_the_goblet_of_fire,It was amazing!!!!!!!
1.0,harry_potter_and_the_goblet_of_fire,Eternal Glory For Harry Potter
1.0,harry_potter_and_the_goblet_of_fire,I remember loving this movie!
1.0,harry_potter_and_the_goblet_of_fire,VIKTOR KRUM! WORM TAIL! TOM RIDDLE! And dragons? MY PERSONAL FAVORITE IN THE ENTIRE SERIES.
1.0,harry_potter_and_the_goblet_of_fire,"Really good, albeit the CGI looked a little too fake. I wish there had been more poc's in this movie though."
1.0,harry_potter_and_the_goblet_of_fire,"the best, movie ever"
1.0,harry_potter_and_the_goblet_of_fire,"Great acting, twists, great action scenes. Good story."
1.0,harry_potter_and_the_goblet_of_fire,One of the best movies I have ever seen. I was watching it yesterday be cause it way a Harry Potter birthday marathon. Happy Birthday Harry Potter!
1.0,harry_potter_and_the_goblet_of_fire,"Yet another fantastic entry in the series. This movie has a great fantasy story at it's heart and yet still somehow manages to capture all the awkwardness of being a 14 year old. If for some reason you have never watched these movies, you gotta get on it! It is worth the time investment."
1.0,harry_potter_and_the_goblet_of_fire,"Even darker, more action packed and funnier than the other adaptions- Goblet of Fire is an adrenaline thrill ride."
1.0,harry_potter_and_the_goblet_of_fire,"Love, humor, tragedy, friendship, courage... name it. This movie is a perfect balance of all things human, except for the fact that they're not muggles, of course!"
1.0,harry_potter_and_the_goblet_of_fire,one of the best movies of the series. I love it
1.0,harry_potter_and_the_goblet_of_fire,"This is an awesome movie. It has an engaging plot, breathless moments, and it builds the relationships well. One of the most fun of the series for sure. Shifts the tone to what becomes a much more serious plot."
1.0,harry_potter_and_the_goblet_of_fire,Amazing movie and introduces Voldemort very well.
1.0,harry_potter_and_the_goblet_of_fire,"I was a huge Harry Potter fan after the first three films, but now I'm totally obsessed with the movies. The Goblet of Fire is not only amazing as a Harry Potter movie, but as a movie in general."
1.0,harry_potter_and_the_goblet_of_fire,I love it so so much!! (:
1.0,harry_potter_and_the_goblet_of_fire,The Harry potter movies I love. There filled with drama action and romance. I feel always great watching all the movies from back to finish.
1.0,harry_potter_and_the_goblet_of_fire,5 star isn't high enough
1.0,harry_potter_and_the_goblet_of_fire,Why does the user score only have a 74?
1.0,harry_potter_and_the_goblet_of_fire,"wow... Music and sounds make the movie more interesting, characters are funny without Lord Voldemort who is the uggliest of the movie! actors are playing very well their character and stunts look real! special effects are the most impressive we have ever seen! GO SEE IT!"
1.0,harry_potter_and_the_goblet_of_fire,"Even darker and more mature than the previous one, Goblet of Fire seems to improve on special effects while simultaneously keeping the magic that made Prisoner of Azkaban so great. The character development is likewise top notch, making for another truly magical experience."
1.0,harry_potter_and_the_goblet_of_fire,This is amazing. Watch it IMMEDIATLY!
1.0,harry_potter_and_the_goblet_of_fire,me Luis how do i download it
1.0,harry_potter_and_the_goblet_of_fire,"Harry Potter and the Goblet of Fire is a little bit more darker than the first three movies. It's loaded with comedy, violence, and drama. But that's what makes a great fantasy movie."
1.0,harry_potter_and_the_goblet_of_fire,"There will never be a series of movies that compares to these. They absolutely define my childhood, and they all became classics instantly."
1.0,harry_potter_and_the_goblet_of_fire,Best Harry Potter ever!
1.0,harry_potter_and_the_goblet_of_fire,"With lots of entertainment and while it's similar to the olympics, the goblet of fire is a thriller that will have the audience cheering on."
1.0,harry_potter_and_the_goblet_of_fire,A great film and had the most to do with the storyline because if Voldemort hadn't come back the battle of Hogwarts would never have happened. 5 star film.
1.0,harry_potter_and_the_goblet_of_fire,"The Harry Potter films have come a long way since year one, and at the fourth installment, I find myself not wanting to look away for a second. The Goblet of Fire is the most gripping, and simply the best, of the Harry Potter films so far."
1.0,harry_potter_and_the_goblet_of_fire,I give 5to ALL the harry potters
1.0,harry_potter_and_the_goblet_of_fire,I love this movie so musch
1.0,harry_potter_and_the_goblet_of_fire,"One of the better Harry Potter movies, it is packed with action and excitement of the Quidditch World Cup, the Triwizard Tournament and of course Voldemort's return."
0.0,harry_potter_and_the_goblet_of_fire,The only reason why this movie gets at least a half a star is the epic transformation of voldemort but that's it.
1.0,harry_potter_and_the_goblet_of_fire,"Action packed, mature, dark, visual excitement eye candy make this another worthy and fantastic addition to the best series ever brought to the screen."
1.0,harry_potter_and_the_goblet_of_fire,5 stars just because of Cedric!
1.0,harry_potter_and_the_goblet_of_fire,The best Harry Potter movie!
1.0,harry_potter_and_the_goblet_of_fire,"Mike Newell's directing style rivals that of Alphonso Cuaron and is a worthy entry into the phenomenal Harry Potter series. Great acting, a smart adaption of a smart story, and loads of action make this one of the best movies of the year. 9.5 out of 10 GREAT"
1.0,harry_potter_and_the_goblet_of_fire,"A darker turn to the harry potter and a surprising film and is fun,exciting and a blast of a time."
1.0,harry_potter_and_the_goblet_of_fire,The best out of these movies!
1.0,harry_potter_and_the_goblet_of_fire,this my showâ?¡â?¡â?¡â?¡
1.0,harry_potter_and_the_goblet_of_fire,gkjhjvjcjdjckcjckckhkgjchxihk
1.0,harry_potter_and_the_goblet_of_fire,"In this latest installment, Harry Potter (Daniel Radcliffe) must compete the Tri-Wizard Tournament."
1.0,harry_potter_and_the_goblet_of_fire,My favorite Harry Potter movie!
1.0,harry_potter_and_the_goblet_of_fire,One of four in my book that deserves a five star rating. Goblet of Fire is truly amazing. Tri-Wizard Tournament action is just freaking awesome and insane. Third favorite movie of them all!
0.0,harry_potter_and_the_goblet_of_fire,"this is that movie that seems as if it is detatched from the rest of the franchise, like alien resurrection. other than the reveal of voldemort (finally) we don't really see much going on here"
1.0,harry_potter_and_the_goblet_of_fire,"I'm an HP lover, so everything with the harry potter logo I LOVE"
1.0,harry_potter_and_the_goblet_of_fire,"Extremely well made, incredibly exciting, well acted and well (differently) scored - Goblet of Fire is not only one of the best of the Harry Potter Saga, but one of the best fantasy films to grace cinema."
1.0,harry_potter_and_the_goblet_of_fire,I love this movie it's ama-zing
1.0,harry_potter_and_the_goblet_of_fire,Best in the Harry Potter series
1.0,harry_potter_and_the_goblet_of_fire,little boy wearing glasses waving wands at fire laden giblets ... hmmm
1.0,harry_potter_and_the_goblet_of_fire,The best so far of the series.
1.0,harry_potter_and_the_goblet_of_fire,My favourite harry potter film great actors great plot boss affects
0.0,harry_potter_and_the_goblet_of_fire,"Throughout this movie, I was wondering, ""Why are they wasting time with this stupid game?"" After it was over, I wondered, ""Why did they waste time with that stupid game?"""
1.0,harry_potter_and_the_goblet_of_fire,"Never dull, a perfect mix of humor and cruelty. Enchanting!"
1.0,harry_potter_and_the_goblet_of_fire,"Though it doesn't get everything from the book (mostly just the extended action sequences), Harry Potter 4 is still exciting, entertaining and original."
0.0,harry_potter_and_the_goblet_of_fire,"Butchers the plot and character development of the books for cheesy high school cliches and lengthy, pointless special effects sequences."
1.0,harry_potter_and_the_goblet_of_fire,harry potter is shit anyways all of them
1.0,harry_potter_and_the_goblet_of_fire,i like this one I choked up more than I should have but it had the most Weasley twins
1.0,harry_potter_and_the_goblet_of_fire,The mpaa rating went up. It gets much darker here. But its still AWESOME!!!
1.0,harry_potter_and_the_goblet_of_fire,"Excellent. So good one of the greatest movies ever made. Just a perfect movie. So strange, dark, weird and haunting and wonderful entertainment."
0.0,harry_potter_and_the_goblet_of_fire,Made NO sense What the Hell What this? Looks like the director Sh*t This out And call it Goblet of fire. There are only 2-4 Things Similiar to the Book.
1.0,harry_potter_and_the_goblet_of_fire,Another great potter movie
1.0,harry_potter_and_the_goblet_of_fire,I just love these movies
1.0,harry_potter_and_the_goblet_of_fire,"A really great Harry Potter movie that sort of made the transition from family friendly to a darker, more PG-13 tone"
1.0,harry_potter_and_the_goblet_of_fire,Great probably one of my favorites from the series
1.0,harry_potter_and_the_goblet_of_fire,The best Harry Potter film in my opinion.
1.0,harry_potter_and_the_goblet_of_fire,My favorite of the series.
1.0,harry_potter_and_the_goblet_of_fire,have not seen it yet
1.0,harry_potter_and_the_goblet_of_fire,action packed i think
1.0,harry_potter_and_the_goblet_of_fire,This movie basically says right from the beginning if anyone missed it in the last film HARRY POTTER IS NOT FOR KIDS ANYMORE! Anyway like the book fantastic movie!
1.0,harry_potter_and_the_goblet_of_fire,my 2nd favorite movie
1.0,harry_potter_and_the_goblet_of_fire,Excellent Action + Adventure + Family Movie.....................................Excellent Work..........................
1.0,harry_potter_and_the_goblet_of_fire,"A great movie. Truly loved it, very exciting and full of detail."
1.0,harry_potter_and_the_goblet_of_fire,I loved every minute. It was a love story with a comical kick to it. Very entertaining not only for kids but adults as well. The energy of the movie makes you feel like anything is possible. Grab a blanket and your little ones and enjoy
1.0,harry_potter_and_the_goblet_of_fire,Great movie. Can't even begin to explain how great. Just fantastic!
1.0,harry_potter_and_the_goblet_of_fire,Havent seen yet but really want to!!!!!
0.0,harry_potter_and_the_goblet_of_fire,"bow bow, Harry Potter goes haywire"
1.0,harry_potter_and_the_goblet_of_fire,"My all time favorite Harry Potter movie! Love, love, love it!!!!"
1.0,harry_potter_and_the_goblet_of_fire,my favorite movie ever
1.0,harry_potter_and_the_goblet_of_fire,"As a film, this is the best Potter movie."
1.0,harry_potter_and_the_goblet_of_fire,Cheesy Rock scene (12) OWN DVD
1.0,harry_potter_and_the_goblet_of_fire,It is fabulous. I love all the action and read the book. I love them the exact amount.
1.0,harry_potter_and_the_goblet_of_fire,Harry Potter is the best!
1.0,harry_potter_and_the_goblet_of_fire,Magical loved every bit.
1.0,harry_potter_and_the_goblet_of_fire,I love Brandon Gleeson
1.0,harry_potter_and_the_goblet_of_fire,Harry Potter y el Cáliz de fuego¡¡La magia nunca había sido tan fantástica!!
1.0,harry_potter_and_the_goblet_of_fire,my favorite of the series
1.0,harry_potter_and_the_goblet_of_fire,This film is pretty solid despite the fact that some parts are boring.
1.0,harry_potter_and_the_goblet_of_fire,Still my favorite of the series. I loved the triwizard tournament and the voldemort return scenes.
1.0,harry_potter_and_the_goblet_of_fire,it wasn't too bad....i was slightly disappointed with it.
1.0,harry_potter_and_the_goblet_of_fire,Odd music moment at prom
1.0,harry_potter_and_the_goblet_of_fire,Love it!! It's actually something me and my Dad can talk about him saying its a stupid romance movie!!
1.0,harry_potter_and_the_goblet_of_fire,This Movie has a lot of action and Its really Good.
1.0,harry_potter_and_the_goblet_of_fire,Should be 100%!!! This is the best film out of the series and is just fantastic - I never get bored of re watching it! Everything about the harry potter films is just perfect and usually a fantastic adaption of the even better books!
1.0,harry_potter_and_the_goblet_of_fire,Probably the best movie in the series. My favorite at least.
1.0,harry_potter_and_the_goblet_of_fire,one of the best movies ever
1.0,harry_potter_and_the_goblet_of_fire,good sequel to some good movies loved it
1.0,harry_potter_and_the_goblet_of_fire,"Primeiro filme a mostrar ""em tempo real"" a morte de um personagem do lado de cá e faz isso muito bem, ao passo que tudo melhora, desde detalhes técnicos até as atuações de todo o elenco."
1.0,harry_potter_and_the_goblet_of_fire,One of the best movies in the Harry Potter series! The acting is brilliant and the visual effects are impressive! 10/10
0.0,harry_potter_and_the_goblet_of_fire,"Boring. Loved the book, was bored during the movie. I have a short attention span, and I turned it off in the middle. Read the book instead. If you have read the book, don't watch this!"
1.0,harry_potter_and_the_goblet_of_fire,its still missing something the 3rd film has.more action though & we get too see voldermort for the first time which ralph fiennes is pretty convincing as voldermort
1.0,harry_potter_and_the_goblet_of_fire,Great film as the fourth film shows problems that develop in adolescent life and great action.
1.0,harry_potter_and_the_goblet_of_fire,Love the books love the movies an this is one of my favorite in the series
1.0,harry_potter_and_the_goblet_of_fire,The book was better. The movie was a bit cheesy.
1.0,harry_potter_and_the_goblet_of_fire,Probably my favourite Harry Potter film
1.0,harry_potter_and_the_goblet_of_fire,"Mike Newell continues what Prisoner did, and Goblet Of Fire is just equally as amazing as the previous film, not superior and not inferior too."
1.0,harry_potter_and_the_goblet_of_fire,"Great movie. I feel like they really got all the details in, considering how long the book was. This was one of the only books that I felt dragged on, but they really did well with the movie."
0.0,harry_potter_and_the_goblet_of_fire,"This movie runs like a trailer to a separate movie. The pace of the movie is all over the place. Easily the worst of the movies, which is a shame cause the books was one of the best of the series."
